target_measurement	structure_features
P35348_pKi	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_AMR,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.1,electronic_WPSA.1,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_PPSA.1,geometrical_WPSA.1,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_WA.unity,hybrid_WV.unity,hybrid_WD.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nAromRings,topological_nRings6,topological_WPOL,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.33,topological_MDEO.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.dssC,topological_khs.aasC,topological_khs.ssNH,topological_khs.sssN,topological_khs.dO,topological_khs.aaO,topological_khs.sF,topological_khs.ddssS,topological_Kier2,topological_Kier3,topological_HybRatio,topological_C1SP2,topological_C3SP2,topological_C2SP3,topological_ATSp1,topological_ATSm2,topological_ATSc3,topological_ATSc4,topological_ATSc5
P35354_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_PNSA.1,electronic_PNSA.3,electronic_DPSA.1,electronic_FPSA.1,electronic_FNSA.1,electronic_RPCG,geometrical_geomShape,geometrical_MOMI.XY,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_PNSA.1,geometrical_PNSA.3,geometrical_DPSA.1,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_RPCG,hybrid_Wlambda2.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_VAdjMat,topological_geomShape,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEN.23,topological_khs.dssC,topological_khs.aasC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.aaO,topological_khs.sF,topological_khs.ddssS,topological_khs.sCl,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm3,topological_ATSc1,topological_ATSc2,topological_ATSc5
P35367_pKi	constitutional_XLogP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_nHBDon,electronic_PNSA.1,electronic_RPCG,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_PNSA.1,geometrical_FPSA.1,geometrical_RPCG,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_Weta2.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings3,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_WPOL,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.23,topological_MDEC.33,topological_MDEO.12,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.sCl,topological_HybRatio,topological_SCH.3,topological_SCH.4,topological_SCH.5,topological_VCH.3,topological_VCH.4,topological_C1SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSm5
P35368_pKi	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_tpsaEfficiency,topological_MDEC.22,topological_MDEC.33,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.aaS,topological_Kier3,topological_HybRatio,topological_fragC,topological_FMF,topological_C1SP2,topological_C3SP2,topological_C2SP3,topological_C3SP3,topological_ATSc3
P35372_pEC50	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomP,constitutional_nBase,constitutional_ALogP,geometrical_MOMI.XZ,geometrical_MOMI.YZ,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings3,topological_nRings5,topological_nRings6,topological_WPOL,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.14,topological_MDEC.23,topological_MDEC.24,topological_MDEC.33,topological_MDEC.34,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sssN,topological_khs.aasN,topological_HybRatio,topological_FMF,topological_SCH.3,topological_SCH.4,topological_SCH.6,topological_SCH.7,topological_VCH.3,topological_VCH.4,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_C4SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc2
P35408_pKi	constitutional_nAtomLAC,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RNCS,geometrical_RNCS,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_TopoPSA,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sssN,topological_khs.dO,topological_khs.ssO,topological_Kier3,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C1SP3
P35462_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_bpol,geometrical_MOMI.R,hybrid_Wlambda3.unity,hybrid_BCUTc.1l,hybrid_BCUTp.1l,topological_nSmallRings,topological_nRingBlocks,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.sssCH,topological_khs.sOH,topological_khs.dO,topological_khs.sF,topological_C2SP3
P35610_pIC50	constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomP,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogp2,constitutional_AMR,electronic_tpsaEfficiency,electronic_THSA,electronic_TPSA,electronic_RHSA,electronic_RPSA,electronic_bpol,electronic_apol,geometrical_THSA,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Weta1.unity,hybrid_BCUTc.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_MDEC.11,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.24,topological_MDEO.11,topological_MDEN.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aasN,topological_khs.dO,topological_Kier2,topological_fragC,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C3SP3,topological_C4SP3,topological_ATSc2,topological_ATSc4,topological_ATSc5
P35869_pEC50	constitutional_LipinskiFailures,constitutional_nRotB,electronic_PPSA.3,electronic_DPSA.3,electronic_RNCG,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.XY,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_PPSA.3,geometrical_DPSA.3,geometrical_RNCG,hybrid_Weta2.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings6,topological_WPOL,topological_MDEC.11,topological_MDEC.33,topological_MDEO.22,topological_khs.ssO,topological_khs.ssS,topological_khs.sCl,topological_khs.sBr,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSc1
P35968_pIC50	constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nBase,constitutional_nAtom,constitutional_nAromBond,constitutional_ALogP,constitutional_ALogp2,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_PNSA.3,electronic_DPSA.3,electronic_FPSA.2,electronic_FPSA.3,electronic_WNSA.3,electronic_RPCG,electronic_TPSA,electronic_bpol,geometrical_geomShape,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_MOMI.R,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_PPSA.3,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_FPSA.2,geometrical_FPSA.3,geometrical_WNSA.3,geometrical_RPCG,geometrical_TPSA,hybrid_Wlambda1.unity,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_WT.unity,hybrid_WV.unity,hybrid_WK.unity,hybrid_WD.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_VABC,topological_TopoPSA,topological_geomShape,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ssO,topological_khs.sCl,topological_HybRatio,topological_fragC,topological_ECCEN,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_ATSp1,topological_ATSp3,topological_ATSm2,topological_ATSm5,topological_ATSc3,topological_ATSc4,topological_ATSc5
P36544_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,electronic_tpsaEfficiency,electronic_nHBDon,electronic_nHBAcc,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_MDEC.22,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ssO,topological_FMF,topological_SCH.5,topological_VCH.5,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSc1,topological_ATSc4,topological_ATSc5
P36888_pIC50	constitutional_nAtomP,constitutional_nB,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogp2,constitutional_AMR,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_FPSA.3,electronic_RNCG,electronic_THSA,geometrical_PPSA.3,geometrical_FPSA.3,geometrical_RNCG,geometrical_THSA,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_Zagreb,topological_VAdjMat,topological_MDEC.23,topological_MDEC.33,topological_MDEN.22,topological_MDEN.23,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_Kier2,topological_Kier3,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_ATSp3,topological_ATSp4,topological_ATSc3
P37058_pIC50	constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogp2,electronic_PNSA.1,geometrical_PNSA.1,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_MDEC.33,topological_MDEC.34,topological_khs.aasC,topological_khs.sssN,topological_HybRatio,topological_SCH.5,topological_C1SP2,topological_C2SP2,topological_ATSc3
P37231_pIC50	constitutional_MW,constitutional_LipinskiFailures,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nB,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_DPSA.2,electronic_FPSA.3,electronic_RPCG,geometrical_MOMI.Z,geometrical_DPSA.2,geometrical_FPSA.3,geometrical_RPCG,hybrid_Wlambda1.unity,hybrid_Weta3.unity,hybrid_WA.unity,hybrid_WV.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_tpsaEfficiency,topological_WPATH,topological_WPOL,topological_VABC,topological_TopoPSA,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_MDEN.23,topological_khs.sCH3,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_khs.aaS,topological_khs.ddssS,topological_Kier1,topological_Kier2,topological_FMF,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm4,topological_ATSm5,topological_ATSc1,topological_ATSc3,topological_ATSc4
P37268_pIC50	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAromBond,constitutional_naAromAtom,electronic_TopoPSA,electronic_nHBDon,electronic_FPSA.2,geometrical_FPSA.2,topological_nAromRings,topological_WPATH,topological_TopoPSA,topological_MDEC.12,topological_MDEC.14,topological_MDEC.23,topological_MDEC.24,topological_MDEC.34,topological_MDEO.12,topological_khs.sCH3,topological_khs.aaCH,topological_khs.aasC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.sOH,topological_Kier1,topological_Kier2,topological_Kier3,topological_C2SP2,topological_C3SP2,topological_C4SP3,topological_ATSc1
P37288_pEC50	constitutional_XLogP,constitutional_MLogP,electronic_nHBDon,topological_MDEN.22,topological_khs.aasC,topological_khs.aaNH,topological_khs.aaN
P39086_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAromBond,electronic_nHBAcc,topological_nSmallRings,topological_nRingBlocks,topological_nRings6,topological_MDEO.11,topological_khs.ssCH2,topological_khs.dsCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.sOH,topological_C3SP3
P39748_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAromBond,electronic_nHBDon,electronic_nHBAcc,hybrid_Weta1.unity,hybrid_BCUTp.1l,topological_nSmallRings,topological_nAromRings,topological_nRings6,topological_MDEO.11,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aasN,topological_khs.dO,topological_khs.aaS,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C2SP3,topological_ATSc3,topological_ATSc4
P39900_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nBase,constitutional_nAromBond,electronic_nHBDon,electronic_nHBAcc,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nRings5,topological_nRings6,topological_MDEC.12,topological_MDEC.13,topological_MDEN.12,topological_MDEN.22,topological_khs.ssCH2,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dsN,topological_khs.sssN,topological_khs.sOH,topological_khs.ssS,topological_khs.aaS,topological_khs.ddssS,topological_FMF,topological_SCH.5,topological_VCH.5,topological_C1SP2,topological_ATSc3
P40238_pEC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nAtom,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBAcc,electronic_PPSA.1,electronic_DPSA.1,electronic_WPSA.1,electronic_WPSA.2,electronic_apol,geometrical_topoShape,geometrical_geomShape,geometrical_MOMI.X,geometrical_MOMI.Y,geometrical_PPSA.1,geometrical_DPSA.1,geometrical_WPSA.1,geometrical_WPSA.2,hybrid_Wlambda1.unity,hybrid_Wlambda3.unity,hybrid_Wnu1.unity,hybrid_Weta1.unity,hybrid_WT.unity,topological_tpsaEfficiency,topological_WPOL,topological_TopoPSA,topological_topoShape,topological_geomShape,topological_PetitjeanNumber,topological_MDEC.23,topological_khs.ssCH2,topological_khs.aasC,topological_khs.aaN,topological_khs.sssN,topological_HybRatio,topological_fragC,topological_FMF,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_C2SP3
P40763_pKi	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_FPSA.2,electronic_RNCG,geometrical_FPSA.2,geometrical_RNCG,hybrid_BCUTw.1h,hybrid_BCUTp.1l,topological_nRings5,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.dsCH,topological_khs.sNH2,topological_khs.ssNH,topological_khs.sssN,topological_khs.dsssP,topological_khs.ddssS,topological_SCH.5,topological_VCH.5,topological_ATSc2,topological_ATSc4,topological_ATSc5
