target_measurement	structure_features
P50406_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAtomLC,constitutional_nAtom,electronic_bpol,electronic_apol,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_BCUTp.1h,topological_nRings5,topological_WPATH,topological_VABC,topological_MDEC.22,topological_MDEC.33,topological_MDEO.11,topological_khs.ssCH2,topological_khs.tsC,topological_khs.tN,topological_khs.aaN,topological_khs.ddssS,topological_Kier2,topological_Kier3,topological_HybRatio,topological_ECCEN,topological_C1SP1,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc4,topological_ATSc5
P50579_pIC50	constitutional_nRotB,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_RNCG,electronic_RNCS,geometrical_geomShape,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,geometrical_RNCG,geometrical_RNCS,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nAromBlocks,topological_geomShape,topological_MDEO.11,topological_MDEN.13,topological_khs.sssCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssS,topological_khs.ddssS,topological_HybRatio,topological_FMF,topological_C2SP3,topological_C3SP3,topological_ATSp4,topological_ATSp5,topological_ATSm2,topological_ATSm5,topological_ATSc2,topological_ATSc3
P51677_pKi	constitutional_nAtomLAC,constitutional_nAtomLC,electronic_PNSA.1,electronic_FPSA.2,geometrical_PNSA.1,geometrical_FPSA.2,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_MDEN.22,topological_khs.dssC,topological_khs.ssNH,topological_khs.sCl,topological_VCH.7,topological_C1SP2,topological_C2SP3,topological_C3SP3,topological_ATSm4,topological_ATSc5
P51681_pIC50	constitutional_nAtomLAC,constitutional_nAtomP,constitutional_ALogP,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_FPSA.2,electronic_RPCG,geometrical_geomShape,geometrical_FPSA.2,geometrical_RPCG,hybrid_BCUTc.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_geomShape,topological_MDEC.24,topological_MDEC.34,topological_MDEC.44,topological_MDEO.11,topological_MDEO.12,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.sssN,topological_khs.ddsN,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_HybRatio,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSc5
P51812_pIC50	constitutional_MLogP,constitutional_nBase,electronic_nHBDon,electronic_RPCG,geometrical_MOMI.XY,geometrical_RPCG,hybrid_BCUTw.1h,hybrid_BCUTc.1h,topological_nSmallRings,topological_MDEN.11,topological_MDEN.12,topological_MDEN.13,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.dNH,topological_khs.dsN,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.aaS,topological_C3SP2
P51946_pIC50	hybrid_BCUTp.1l,topological_khs.sCH3,topological_C1SP3
P52333_pIC50	constitutional_nBase,electronic_RPCG,geometrical_RPCG,hybrid_BCUTp.1h,topological_MDEN.22,topological_MDEN.23,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ssO,topological_khs.sF,topological_Kier3,topological_C2SP3,topological_ATSc4
P53350_pIC50	constitutional_LipinskiFailures,constitutional_nAtomP,geometrical_geomShape,geometrical_MOMI.R,hybrid_Wlambda2.unity,hybrid_Wnu2.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_geomShape,topological_MDEC.12,topological_MDEC.13,topological_MDEC.23,topological_MDEN.11,topological_MDEN.12,topological_MDEN.13,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sCH3,topological_khs.aasC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ssO,topological_khs.aaS,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP2
P53667_pIC50	electronic_RNCS,geometrical_RNCS,topological_nRingBlocks
P53779_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nB,constitutional_nAromBond,constitutional_naAromAtom,constitutional_AMR,electronic_nHBDon,hybrid_BCUTw.1l,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_Zagreb,topological_VAdjMat,topological_MDEC.22,topological_MDEC.23,topological_MDEO.12,topological_MDEN.22,topological_khs.aaCH,topological_khs.dssC,topological_khs.aasC,topological_khs.aaNH,topological_khs.aaN,topological_khs.dO,topological_FMF,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5
P55055_pIC50	constitutional_XLogP,constitutional_MW,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nB,constitutional_AMR,electronic_bpol,electronic_apol,geometrical_MOMI.R,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_GRAV.4,geometrical_GRAV.5,geometrical_GRAV.6,hybrid_BCUTw.1l,topological_Zagreb,topological_WPOL,topological_VAdjMat,topological_VABC,topological_MDEC.23,topological_MDEC.24,topological_MDEC.34,topological_MDEC.44,topological_MDEO.11,topological_khs.ssssC,topological_khs.sF,topological_khs.ddssS,topological_khs.sCl,topological_Kier1,topological_ECCEN,topological_C3SP3,topological_ATSp1,topological_ATSp4,topological_ATSp5,topological_ATSm1,topological_ATSm2,topological_ATSm3,topological_ATSm4,topological_ATSm5
P55072_pIC50	constitutional_nAtomP,geometrical_LOBMAX,geometrical_LOBMIN,topological_nRingBlocks,topological_MDEN.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.aaN,topological_khs.ssO,topological_khs.ssS,topological_SCH.5,topological_VCH.5,topological_VCH.6
P55210_pIC50	constitutional_nAromBond,electronic_RNCS,geometrical_RNCS,topological_nRings5,topological_MDEO.12,topological_MDEO.22,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.ssO,topological_SCH.5,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C3SP3,topological_ATSc4
P55212_pIC50	constitutional_nAtomLAC,topological_MDEN.11,topological_MDEN.13,topological_khs.tsC,topological_khs.dssC,topological_khs.tN,topological_khs.dO,topological_C1SP1,topological_C3SP2,topological_ATSc3,topological_ATSc4
P55263_pIC50	constitutional_XLogP,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nAromBond,constitutional_ALogP,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_FPSA.3,electronic_RPCG,geometrical_MOMI.Z,geometrical_MOMI.XY,geometrical_PPSA.3,geometrical_FPSA.3,geometrical_RPCG,hybrid_Wlambda2.unity,hybrid_Weta1.unity,hybrid_BCUTc.1h,topological_nSmallRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_WPOL,topological_MDEC.14,topological_MDEC.22,topological_MDEC.23,topological_MDEC.24,topological_MDEC.34,topological_MDEO.12,topological_MDEN.12,topological_MDEN.22,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssS,topological_Kier2,topological_Kier3,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
P55899_pIC50	hybrid_WD.unity,hybrid_BCUTp.1h,topological_MDEN.33,topological_khs.sssN,topological_C3SP2
P56817_pKi	constitutional_nAromBond,constitutional_naAromAtom,electronic_RPCG,geometrical_RPCG,hybrid_BCUTp.1l,topological_nAromRings,topological_WPOL,topological_MDEC.33,topological_khs.aaCH,topological_khs.aaaC,topological_khs.ssssC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dsN,topological_khs.aaO,topological_C2SP2,topological_C3SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm4,topological_ATSm5
P61073_pIC50	geometrical_topoShape,hybrid_BCUTc.1l,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_topoShape,topological_PetitjeanNumber,topological_khs.dsCH,topological_khs.aasN,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C3SP3,topological_ATSc3
P62937_pIC50	constitutional_nAtomLC,electronic_RNCG,geometrical_RNCG,topological_khs.aaaC,topological_khs.aaN,topological_khs.ssS
P62942_pIC50	electronic_tpsaEfficiency,hybrid_BCUTw.1h,hybrid_BCUTp.1h,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEN.13,topological_khs.sNH2,topological_khs.ddsN,topological_khs.ddssS
P62993_pIC50	constitutional_nAtomLAC,electronic_nHBDon,hybrid_BCUTp.1l,topological_MDEC.34,topological_MDEN.12,topological_khs.ssssC,topological_khs.dsssP
P68400_pIC50	electronic_nHBDon,hybrid_BCUTc.1h,topological_MDEN.23,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.tN,topological_khs.dO,topological_C1SP1
P78536_pIC50	constitutional_XLogP,constitutional_nAtomP,constitutional_nAromBond,constitutional_naAromAtom,constitutional_ALogP,constitutional_ALogp2,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_PNSA.3,electronic_FPSA.2,electronic_FNSA.3,electronic_RPCG,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_PNSA.3,geometrical_FPSA.2,geometrical_FNSA.3,geometrical_RPCG,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Weta1.unity,hybrid_Weta3.unity,hybrid_BCUTc.1l,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.34,topological_MDEO.11,topological_MDEO.12,topological_MDEO.22,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.sssCH,topological_khs.tsC,topological_khs.aasC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaS,topological_khs.ddssS,topological_HybRatio,topological_FMF,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.5,topological_VCH.6,topological_C2SP1,topological_C1SP2,topological_C2SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSc3
P80365_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomLC,topological_MDEC.24,topological_khs.ssNH,topological_ATSc5
P98170_pKi	topological_khs.sssCH,topological_khs.aaaC,topological_C3SP3
Q00975_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,electronic_tpsaEfficiency,electronic_bpol,electronic_apol,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_Wnu2.unity,hybrid_Weta3.unity,hybrid_WK.unity,hybrid_BCUTw.1l,hybrid_BCUTp.1h,topological_nRings4,topological_tpsaEfficiency,topological_MDEC.12,topological_MDEC.13,topological_MDEC.22,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_khs.dCH2,topological_khs.dsCH,topological_khs.sssCH,topological_khs.sOH,topological_khs.ssO,topological_khs.ssS,topological_khs.sCl,topological_Kier3,topological_HybRatio,topological_FMF,topological_SCH.4,topological_SCH.5,topological_VCH.4,topological_VCH.5,topological_VCH.6,topological_C1SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSm1,topological_ATSc2,topological_ATSc3,topological_ATSc5
Q01064_pIC50	constitutional_MLogP,topological_nRings5,topological_MDEC.23,topological_MDEC.33,topological_MDEN.22,topological_MDEN.23,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aaN,topological_khs.dO,topological_khs.ssO,topological_khs.ddssS,topological_SCH.5,topological_SCH.7,topological_ATSc5
Q01726_pKi	constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nBase,hybrid_Wlambda1.unity,hybrid_BCUTw.1l,hybrid_BCUTw.1h,topological_nRings5,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.13,topological_khs.aaaC,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.ssO,topological_khs.sF,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_VCH.6,topological_C3SP2,topological_ATSc4
Q01959_pKi	constitutional_XLogP,constitutional_nRotB,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomP,constitutional_nBase,constitutional_nAromBond,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_RPCG,electronic_RNCG,electronic_RNCS,geometrical_RPCG,geometrical_RNCG,geometrical_RNCS,hybrid_Wnu1.unity,hybrid_Weta3.unity,hybrid_WD.unity,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_nRings7,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_MDEN.23,topological_khs.aaCH,topological_khs.sssCH,topological_khs.dssC,topological_khs.ssNH,topological_khs.dO,topological_khs.ssO,topological_Kier2,topological_Kier3,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP2,topological_C3SP2,topological_C1SP3,topological_C2SP3,topological_C3SP3,topological_ATSc1,topological_ATSc2,topological_ATSc5
Q02127_pKi	constitutional_LipinskiFailures,hybrid_BCUTc.1l,topological_khs.aaN,topological_khs.ssO
Q02750_pIC50	constitutional_nRotB,constitutional_MLogP,constitutional_naAromAtom,electronic_tpsaEfficiency,electronic_nHBDon,hybrid_Weta3.unity,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1h,topological_nSmallRings,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.22,topological_MDEC.23,topological_MDEN.12,topological_MDEN.22,topological_khs.aaCH,topological_khs.tsC,topological_khs.dssC,topological_khs.aaaC,topological_khs.dNH,topological_khs.ssNH,topological_khs.tN,topological_khs.aaN,topological_khs.sOH,topological_khs.dO,topological_khs.ssS,topological_Kier2,topological_Kier3,topological_HybRatio,topological_FMF,topological_C1SP1,topological_C3SP2,topological_C3SP3
Q02763_pIC50	constitutional_nAtomLC,electronic_nHBDon,electronic_nHBAcc,electronic_RNCG,geometrical_RNCG,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nRingBlocks,topological_nAromBlocks,topological_nRings5,topological_nRings6,topological_Zagreb,topological_WPOL,topological_MDEC.33,topological_MDEO.12,topological_MDEO.22,topological_MDEN.23,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ssO,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C3SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSm3,topological_ATSm5,topological_ATSc3,topological_ATSc4
Q03181_pEC50	electronic_nHBDon,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTp.1l,topological_nAromRings,topological_MDEC.14,topological_MDEC.22,topological_MDEN.23,topological_khs.ssCH2,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.sssN,topological_khs.aasN,topological_khs.dO,topological_khs.aaO,topological_VCH.6,topological_C2SP3,topological_ATSc4,topological_ATSc5
Q04759_pIC50	electronic_RPCS,geometrical_RPCS,topological_MDEO.22,topological_khs.aaaC,topological_khs.aaNH,topological_khs.ssO,topological_C1SP2,topological_ATSc1,topological_ATSc2,topological_ATSc4
Q05655_pIC50	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_nAtomP,constitutional_nBase,electronic_FNSA.1,electronic_RPCG,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_RPCG,hybrid_BCUTc.1l,hybrid_BCUTc.1h,topological_nAromBlocks,topological_nRings6,topological_MDEC.12,topological_MDEC.13,topological_MDEC.23,topological_MDEN.22,topological_khs.aaCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.aasN,topological_khs.dO,topological_khs.ddssS,topological_HybRatio,topological_FMF,topological_C1SP2,topological_C2SP2,topological_ATSc3
Q07343_pIC50	constitutional_nAtomP,electronic_nHBDon,electronic_PPSA.1,electronic_PNSA.1,electronic_PNSA.3,electronic_DPSA.1,electronic_DPSA.3,electronic_FPSA.1,electronic_FNSA.1,electronic_WPSA.1,electronic_WNSA.1,electronic_WNSA.3,electronic_RNCG,geometrical_MOMI.R,geometrical_PPSA.1,geometrical_PNSA.1,geometrical_PNSA.3,geometrical_DPSA.1,geometrical_DPSA.3,geometrical_FPSA.1,geometrical_FNSA.1,geometrical_WPSA.1,geometrical_WNSA.1,geometrical_WNSA.3,geometrical_RNCG,hybrid_Weta3.unity,hybrid_WA.unity,hybrid_WD.unity,hybrid_BCUTp.1l,topological_nAromRings,topological_nRings5,topological_nRings6,topological_VAdjMat,topological_MDEC.13,topological_MDEC.24,topological_MDEC.34,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_khs.dsCH,topological_khs.dssC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aasN,topological_khs.ssO,topological_khs.ssS,topological_FMF,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q07817_pIC50	constitutional_MLogP,geometrical_MOMI.XY,hybrid_Wlambda2.unity,topological_nSmallRings,topological_nAromRings,topological_MDEC.22,topological_MDEC.23,topological_MDEC.33,topological_khs.dsCH,topological_khs.dssC,topological_khs.dsN,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7
Q07869_pKi	constitutional_nAromBond,hybrid_BCUTp.1h,topological_nRings6,topological_khs.aaaC,topological_khs.aaN,topological_khs.aaO,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_ATSc2
Q07912_pIC50	constitutional_XLogP,constitutional_MW,constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,constitutional_AMR,electronic_DPSA.2,electronic_FPSA.2,electronic_RPCG,geometrical_GRAV.1,geometrical_GRAV.2,geometrical_GRAV.3,geometrical_GRAVH.1,geometrical_GRAVH.2,geometrical_GRAVH.3,geometrical_DPSA.2,geometrical_FPSA.2,geometrical_RPCG,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nRings4,topological_WPATH,topological_VABC,topological_MDEN.13,topological_khs.dssC,topological_khs.aaaC,topological_khs.sNH2,topological_khs.ssNH,topological_khs.dO,topological_Kier1,topological_Kier2,topological_Kier3,topological_SCH.4,topological_VCH.4,topological_C3SP2,topological_C3SP3,topological_ATSm1,topological_ATSm2,topological_ATSc2
Q08499_pIC50	constitutional_nB,constitutional_nAromBond,electronic_nHBDon,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_GRAV.2,geometrical_GRAV.3,topological_nSmallRings,topological_nAromRings,topological_nRings6,topological_Zagreb,topological_WPOL,topological_MDEC.23,topological_MDEC.33,topological_MDEO.22,topological_MDEN.22,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaN,topological_khs.aaS,topological_khs.sCl,topological_VCH.6,topological_C3SP2,topological_ATSc4
Q12809_pKi	constitutional_XLogP,constitutional_LipinskiFailures,constitutional_MLogP,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_ALogP,constitutional_ALogp2,electronic_PPSA.1,electronic_FNSA.3,electronic_THSA,geometrical_MOMI.R,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_PPSA.1,geometrical_FNSA.3,geometrical_THSA,hybrid_Weta1.unity,hybrid_Weta2.unity,hybrid_Weta3.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRings5,topological_nRings6,topological_MDEC.22,topological_MDEC.23,topological_MDEO.22,topological_MDEN.23,topological_MDEN.33,topological_khs.aaCH,topological_khs.sssCH,topological_khs.aaaC,topological_khs.ssNH,topological_khs.aaNH,topological_khs.sssN,topological_khs.ssO,topological_khs.sCl,topological_SCH.6,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C2SP2,topological_C3SP3,topological_ATSc3,topological_ATSc4
Q12866_pIC50	hybrid_Wnu1.unity,hybrid_WA.unity,topological_nRings6,topological_MDEC.11,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.sssN,topological_C1SP3,topological_ATSc4,topological_ATSc5
Q12908_pIC50	constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_RPCG,geometrical_RPCG,hybrid_BCUTw.1l,topological_nRings5,topological_MDEC.13,topological_MDEC.22,topological_khs.ssCH2,topological_SCH.5,topological_SCH.6,topological_VCH.5,topological_VCH.6
Q13002_pKi	topological_khs.dCH2,topological_khs.ssNH
Q13133_pIC50	constitutional_XLogP,constitutional_nAtomP,electronic_TopoPSA,electronic_nHBAcc,electronic_bpol,hybrid_WD.unity,hybrid_BCUTc.1h,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.33,topological_MDEO.11,topological_khs.dssC,topological_khs.aasC,topological_khs.aaaC,topological_khs.ssssC,topological_khs.aaN,topological_khs.sssN,topological_khs.dO,topological_khs.ddssS,topological_C1SP2,topological_C1SP3,topological_ATSm4,topological_ATSm5
Q13258_pKi	constitutional_nAtomLC,electronic_THSA,topological_MDEC.33,topological_MDEN.33,topological_khs.sssN,topological_C3SP3
Q13547_pIC50	constitutional_XLogP,constitutional_nAtomLAC,constitutional_nAtomLC,geometrical_geomShape,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRings5,topological_nRings6,topological_geomShape,topological_MDEN.12,topological_khs.dsCH,topological_khs.dssC,topological_khs.sNH2,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.aaO,topological_SCH.5,topological_SCH.6,topological_SCH.7,topological_VCH.7,topological_C1SP2,topological_C3SP2,topological_ATSp1,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc3
Q13627_pIC50	constitutional_nAtomP,electronic_TopoPSA,electronic_nHBDon,hybrid_Weta2.unity,topological_nAromRings,topological_TopoPSA,topological_MDEC.33,topological_khs.dssC,topological_khs.aaaC,topological_C3SP2
Q13946_pIC50	constitutional_nRotB,constitutional_nAtomP,constitutional_nAromBond,electronic_nHBDon,electronic_RPCG,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_RPCG,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda1.unity,hybrid_Wnu1.unity,hybrid_BCUTp.1h,topological_nSmallRings,topological_nRings5,topological_MDEC.33,topological_MDEO.22,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaNH,topological_khs.aasN,topological_SCH.7,topological_VCH.6,topological_VCH.7,topological_C1SP2,topological_C2SP3,topological_ATSp2,topological_ATSp3,topological_ATSp4,topological_ATSp5,topological_ATSc5
Q14289_pIC50	hybrid_Wlambda2.unity,hybrid_BCUTw.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,topological_nRingBlocks,topological_nAromBlocks,topological_MDEC.24,topological_MDEC.34,topological_MDEN.12,topological_MDEN.22,topological_khs.ssssC,topological_khs.aaN,topological_khs.sF,topological_ATSc3,topological_ATSc4
Q14416_pKi	topological_nRings3,topological_SCH.3,topological_SCH.5,topological_SCH.7,topological_VCH.3,topological_C3SP3
Q14432_pIC50	constitutional_nRotB,constitutional_nAtomLAC,constitutional_nAtomLC,constitutional_nBase,electronic_tpsaEfficiency,electronic_TopoPSA,electronic_nHBDon,electronic_nHBAcc,electronic_PPSA.3,electronic_PNSA.3,electronic_DPSA.3,electronic_FPSA.3,electronic_FNSA.2,electronic_FNSA.3,electronic_WPSA.3,electronic_WNSA.3,electronic_RPCG,electronic_RPCS,electronic_TPSA,electronic_RHSA,electronic_RPSA,geometrical_MOMI.Y,geometrical_MOMI.XZ,geometrical_MOMI.YZ,geometrical_LOBMAX,geometrical_LOBMIN,geometrical_PPSA.3,geometrical_PNSA.1,geometrical_PNSA.3,geometrical_DPSA.3,geometrical_FPSA.3,geometrical_FNSA.2,geometrical_FNSA.3,geometrical_WPSA.3,geometrical_WNSA.3,geometrical_RPCG,geometrical_RPCS,geometrical_TPSA,geometrical_RHSA,geometrical_RPSA,hybrid_Wlambda2.unity,hybrid_Wlambda3.unity,hybrid_Wnu2.unity,hybrid_WT.unity,hybrid_WK.unity,hybrid_BCUTw.1h,hybrid_BCUTc.1l,hybrid_BCUTc.1h,hybrid_BCUTp.1l,hybrid_BCUTp.1h,topological_nAromRings,topological_nRingBlocks,topological_nAromBlocks,topological_tpsaEfficiency,topological_TopoPSA,topological_MDEC.22,topological_MDEC.23,topological_MDEC.44,topological_MDEO.12,topological_MDEO.22,topological_MDEN.22,topological_MDEN.23,topological_MDEN.33,topological_khs.ssCH2,topological_khs.aaCH,topological_khs.aasC,topological_khs.aaaC,topological_khs.aaNH,topological_khs.dsN,topological_khs.aaN,topological_khs.sssN,topological_khs.aasN,topological_khs.sOH,topological_khs.dO,topological_khs.ssO,topological_khs.sF,topological_khs.ddssS,topological_khs.sCl,topological_Kier2,topological_Kier3,topological_FMF,topological_ECCEN,topological_C1SP2,topological_C3SP2,topological_ATSc1,topological_ATSc2,topological_ATSc3,topological_ATSc4,topological_ATSc5
Q15059_pIC50	electronic_nHBAcc,hybrid_BCUTp.1h,topological_nRings5,topological_nRings6,topological_WPOL,topological_MDEC.33,topological_khs.sssCH,topological_khs.aaN,topological_khs.aasN,topological_khs.dO,topological_khs.ddssS,topological_SCH.5,topological_VCH.5,topological_VCH.6,topological_VCH.7,topological_C2SP3
